date,time,temp
2023-09-21,23:00,24.62
2023-09-22,00:00,24.25
2023-09-22,01:00,24.37
2023-09-22,02:00,24.32
2023-09-22,03:00,24.16
2023-09-22,04:00,24.21
2023-09-22,05:00,24.27
2023-09-22,06:00,24.37
2023-09-22,07:00,24.47
2023-09-22,08:00,25.05
2023-09-22,09:00,25.75
2023-09-22,10:00,27.01
2023-09-22,11:00,30.98
2023-09-22,12:00,33.14
2023-09-22,13:00,33.62
2023-09-22,14:00,34.23
2023-09-22,15:00,34.92
2023-09-22,16:00,36.08
2023-09-22,17:00,34.72
2023-09-22,18:00,32.14
2023-09-22,19:00,31.59
2023-09-22,20:00,31.05
2023-09-22,21:00,30.19
2023-09-22,22:00,29.14
2023-09-22,23:00,27.95
2023-09-23,00:00,26.94
2023-09-23,01:00,26.95
2023-09-23,02:00,27.12
2023-09-23,03:00,26.94
2023-09-23,04:00,26.94
2023-09-23,05:00,26.84
2023-09-23,06:00,26.81
2023-09-23,07:00,27.3
2023-09-23,08:00,28.6
2023-09-23,09:00,30.83
2023-09-23,10:00,32.46
2023-09-23,11:00,32.85
2023-09-23,12:00,34.17
2023-09-23,13:00,33.92
2023-09-23,14:00,-
2023-09-23,15:00,29.25
2023-09-23,16:00,28.09
2023-09-23,17:00,27.26
2023-09-23,18:00,27.7
2023-09-23,19:00,27.86
2023-09-23,20:00,28.01
2023-09-23,21:00,28.28
2023-09-23,22:00,28.29
2023-09-23,23:00,28.24
2023-09-24,00:00,-
2023-09-24,01:00,27.97
2023-09-24,02:00,27.83
2023-09-24,03:00,27.67
2023-09-24,04:00,27.57
2023-09-24,05:00,27.38
2023-09-24,06:00,27.24
2023-09-24,07:00,27.71
2023-09-24,08:00,29.08
2023-09-24,09:00,31.16
2023-09-24,10:00,31.64
2023-09-24,11:00,32.04
2023-09-24,12:00,26.06
2023-09-24,13:00,27.38
2023-09-24,14:00,31.82
2023-09-24,15:00,33.18
2023-09-24,16:00,35.32
2023-09-24,17:00,33.31
2023-09-24,18:00,32.11
2023-09-24,19:00,29.48
2023-09-24,20:00,28.73
2023-09-24,21:00,28.26
2023-09-24,22:00,28.31
2023-09-24,23:00,28.45
2023-09-25,00:00,28.25
2023-09-25,01:00,27.97
2023-09-25,02:00,27.63
2023-09-25,03:00,27.5
2023-09-25,04:00,27.36
2023-09-25,05:00,27.28
2023-09-25,06:00,27.45
2023-09-25,07:00,28.24
2023-09-25,08:00,30.06
2023-09-25,09:00,31.13
2023-09-25,10:00,32.62
2023-09-25,11:00,34.4
2023-09-25,12:00,33.89
2023-09-25,13:00,35.78
2023-09-25,14:00,32.47
2023-09-25,15:00,28.04
2023-09-25,16:00,25.81
2023-09-25,17:00,27.28
2023-09-25,18:00,28.59
2023-09-25,19:00,29.17
2023-09-25,20:00,29.58
2023-09-25,21:00,29.59
2023-09-25,22:00,29.49
2023-09-25,23:00,29.28
2023-09-26,00:00,29.21
2023-09-26,01:00,28.76
2023-09-26,02:00,28.46
2023-09-26,03:00,27.77
2023-09-26,04:00,26.78
2023-09-26,05:00,26.77
2023-09-26,06:00,26.85
2023-09-26,07:00,27.09
2023-09-26,08:00,28.09
2023-09-26,09:00,29.59
2023-09-26,10:00,30.3
2023-09-26,11:00,31.75
2023-09-26,12:00,32.55
2023-09-26,13:00,32.97
2023-09-26,14:00,33.03
2023-09-26,15:00,33.04
2023-09-26,16:00,32.39
2023-09-26,17:00,32.05
2023-09-26,18:00,29.31
2023-09-26,19:00,26.25
2023-09-26,20:00,25.51
2023-09-26,21:00,24.31
2023-09-26,22:00,25.1
2023-09-26,23:00,25.05
2023-09-27,00:00,25.52
2023-09-27,01:00,25.68
2023-09-27,02:00,25.78
2023-09-27,03:00,25.84
2023-09-27,04:00,25.77
2023-09-27,05:00,25.84
2023-09-27,06:00,25.84
2023-09-27,07:00,26.33
2023-09-27,08:00,27.49
2023-09-27,09:00,28.25
2023-09-27,10:00,30.31
2023-09-27,11:00,30.61
2023-09-27,12:00,31.44
2023-09-27,13:00,32.67
2023-09-27,14:00,32.2
2023-09-27,15:00,31.57
2023-09-27,16:00,30.57
2023-09-27,17:00,-
2023-09-27,18:00,29.58
2023-09-27,19:00,29.28
2023-09-27,20:00,29.14
2023-09-27,21:00,27.95
2023-09-27,22:00,27.28
2023-09-27,23:00,26.29
2023-09-28,00:00,25.96
2023-09-28,01:00,26.29
2023-09-28,02:00,26.51
2023-09-28,03:00,26.58
2023-09-28,04:00,26.95
2023-09-28,05:00,27.47
2023-09-28,06:00,26.16
2023-09-28,07:00,26.34
2023-09-28,08:00,26.97
2023-09-28,09:00,28.41
2023-09-28,10:00,27.21
2023-09-28,11:00,28.51
2023-09-28,12:00,28.69
2023-09-28,13:00,29.68
2023-09-28,14:00,30.69
2023-09-28,15:00,30.95
2023-09-28,16:00,31.06
2023-09-28,17:00,29.96
2023-09-28,18:00,28.89
2023-09-28,19:00,25.52
2023-09-28,20:00,26.48
2023-09-28,21:00,27.18
2023-09-28,22:00,26.91
2023-09-28,23:00,27.25
2023-09-29,00:00,27.12
2023-09-29,01:00,27.47
2023-09-29,02:00,27.16
2023-09-29,03:00,27.56
2023-09-29,04:00,27.67
2023-09-29,05:00,27.73
2023-09-29,06:00,27.7
2023-09-29,07:00,28
2023-09-29,08:00,29.52
2023-09-29,09:00,30.48
2023-09-29,10:00,31.47
2023-09-29,11:00,32.43
2023-09-29,12:00,32.37
2023-09-29,13:00,31.87
2023-09-29,14:00,33.12
2023-09-29,15:00,31.82
2023-09-29,16:00,33.08
2023-09-29,17:00,31.53
2023-09-29,18:00,27.12
2023-09-29,19:00,25.65
2023-09-29,20:00,26.09
2023-09-29,21:00,26.09
2023-09-29,22:00,26.43
2023-09-29,23:00,25.77
2023-09-30,00:00,25.87
2023-09-30,01:00,25.72
2023-09-30,02:00,25.67
2023-09-30,03:00,25.64
2023-09-30,04:00,26.1
2023-09-30,05:00,26.03
2023-09-30,06:00,26
2023-09-30,07:00,26.77
2023-09-30,08:00,27.77
2023-09-30,09:00,29
2023-09-30,10:00,30.78
2023-09-30,11:00,31.8
2023-09-30,12:00,32.02
2023-09-30,13:00,32.84
2023-09-30,14:00,32.53
2023-09-30,15:00,32.95
2023-09-30,16:00,32.2
2023-09-30,17:00,30.06
2023-09-30,18:00,29.41
2023-09-30,19:00,27.12
2023-09-30,20:00,26.48
2023-09-30,21:00,26.36
2023-09-30,22:00,26.43
2023-09-30,23:00,26.42
